646,LOC195,K004,Dover West,Residential street,Medium,No,No light,19,Not Possible,High
647,LOC030,K007,Sevenoaks West,Woodland,Low,Yes,Good,14,Easy,High
648,LOC004,K012,Folkestone & Hythe South,Construction area,Empty,No,Good,5,Not Possible,High
649,LOC169,K010,Tonbridge & Malling North,Commercial area,Thick,Yes,Poor,12,Difficult,High
650,LOC037,K011,Tunbridge Wells East,Industrial estate,Thick,No,No light,13,Not Possible,High
651,LOC153,K002,Canterbury East,Rural road,Empty,No,Poor,3,Difficult,Low
652,LOC179,K006,Maidstone North,Car park,Medium,No,Good,12,Not Possible,High
653,LOC066,K012,Folkestone & Hythe East,Rural Road,Medium,Yes,No light,12,Not Possible,Low
654,LOC075,K005,Gravesham South,Woodland,Medium,No,No light,18,Not Possible,Critical
655,LOC074,K001,Ashford West,Industrial estate,Medium,Yes,Good,17,Difficult,Low
656,LOC186,K003,Dartford West,Canal/river side,Empty,Yes,Good,18,Easy,High
657,LOC139,K007,Sevenoaks West,Woodland,Empty,Yes,Poor,17,Easy,Critical
658,LOC193,K002,Canterbury South,Residential street,Medium,Yes,No light,3,Easy,Low
659,LOC196,K004,Dover West,Rural road,Empty,No,Poor,18,Easy,Critical
660,LOC117,K007,Sevenoaks West,Rural Road,Thick,No,Poor,4,Not Possible,Low
661,LOC152,K002,Canterbury East,Rural road,Thick,No,Good,1,Not Possible,Low
662,LOC073,K008,Swale West,Rural Road,Medium,Yes,Good,6,Difficult,Critical
663,LOC132,K011,Tunbridge Wells North,Rural road,Thick,Yes,Good,4,Difficult,Low
664,LOC149,K009,Thanet West,Rural road,Medium,Yes,Good,20,Easy,Critical
665,LOC169,K001,Ashford North,Rural Road,Empty,Yes,Poor,12,Easy,Critical
666,LOC112,K003,Dartford North,Rural road,Low,Yes,No light,16,Not Possible,Critical
667,LOC098,K004,Dover East,Construction area,Thick,Yes,No light,12,Easy,High
668,LOC017,K006,Maidstone South,Rural Road,Low,Yes,No light,18,Easy,Critical
669,LOC032,K010,Tonbridge & Malling East,Residential street,Medium,Yes,No light,2,Difficult,Critical
670,LOC158,K006,Maidstone South,Rural road,Thick,Yes,Poor,19,Not Possible,High
671,LOC098,K010,Tonbridge & Malling West,Rural road,Low,No,No light,3,Difficult,High
672,LOC117,K006,Maidstone East,Industrial estate,Low,No,No light,12,Not Possible,Low
673,LOC142,K012,Folkestone & Hythe North,Residential street,Thick,Yes,No light,10,Difficult,Critical
674,LOC090,K007,Sevenoaks South,Rural road,Low,Yes,No light,8,Easy,Low
675,LOC064,K001,Ashford East,Rural Road,Low,Yes,Good,10,Easy,Low
676,LOC158,K003,Dartford East,Lay-by,Thick,Yes,Poor,1,Difficult,Critical
677,LOC110,K004,Dover North,Lay-by,Medium,No,Poor,19,Difficult,Critical
678,LOC069,K006,Maidstone East,Construction area,Medium,Yes,Good,17,Not Possible,Low
679,LOC159,K011,Tunbridge Wells South,Commercial area,Medium,No,Poor,10,Easy,Critical
680,LOC146,K001,Ashford South,Residential street,Low,No,No light,12,Difficult,High
681,LOC061,K005,Gravesham South,Commercial area,Empty,No,Good,16,Difficult,Critical
682,LOC027,K007,Sevenoaks South,Car park,Low,Yes,No light,13,Not Possible,High
683,LOC037,K005,Gravesham South,Construction area,Thick,Yes,No light,16,Difficult,High
684,LOC049,K012,Folkestone & Hythe West,Lay-by,Low,Yes,Good,15,Difficult,Low
685,LOC132,K007,Sevenoaks South,Commercial area,Thick,Yes,Good,12,Difficult,Low
686,LOC152,K001,Ashford West,Residential street,Medium,Yes,No light,13,Not Possible,Critical
687,LOC111,K007,Sevenoaks West,Industrial estate,Thick,Yes,Poor,1,Difficult,Critical
688,LOC081,K010,Tonbridge & Malling West,Car park,Thick,Yes,Poor,10,Easy,Low
689,LOC020,K004,Dover South,Woodland,Empty,No,Good,8,Not Possible,Critical
690,LOC156,K003,Dartford South,Rural Road,Thick,No,No light,15,Difficult,Critical
691,LOC184,K005,Gravesham South,Industrial estate,Empty,Yes,Good,12,Easy,Critical
692,LOC075,K001,Ashford West,Commercial area,Empty,Yes,No light,7,Easy,High
693,LOC070,K011,Tunbridge Wells West,Car park,Medium,Yes,Poor,11,Difficult,High
694,LOC100,K002,Canterbury West,Lay-by,Medium,No,Good,1,Easy,High
695,LOC106,K005,Gravesham West,Woodland,Thick,Yes,No light,19,Not Possible,Low
696,LOC130,K009,Thanet East,Rural Road,Medium,No,No light,5,Easy,Critical
697,LOC020,K010,Tonbridge & Malling South,Canal/river side,Medium,No,No light,15,Not Possible,Low
698,LOC054,K001,Ashford South,Residential street,Empty,No,No light,9,Difficult,Critical
699,LOC082,K004,Dover North,Residential street,Low,No,Good,17,Not Possible,Low
700,LOC116,K005,Gravesham South,Rural road,Low,No,No light,8,Not Possible,High
701,LOC107,K002,Canterbury South,Lay-by,Medium,Yes,No light,12,Easy,Critical
702,LOC132,K012,Folkestone & Hythe East,Canal/river side,Empty,No,Good,13,Difficult,Low
703,LOC129,K006,Maidstone South,Lay-by,Empty,Yes,Poor,13,Difficult,Critical
704,LOC095,K007,Sevenoaks West,Canal/river side,Medium,No,Poor,6,Not Possible,High
705,LOC182,K008,Swale South,Industrial estate,Medium,Yes,No light,17,Difficult,High
706,LOC049,K003,Dartford West,Rural road,Medium,No,Good,18,Not Possible,Critical
707,LOC139,K009,Thanet South,Residential street,Medium,Yes,Poor,10,Easy,Low
708,LOC092,K004,Dover South,Lay-by,Low,Yes,No light,13,Difficult,Low
709,LOC065,K008,Swale South,Rural Road,Medium,Yes,Good,15,Easy,Low
710,LOC006,K012,Folkestone & Hythe South,Lay-by,Thick,No,Poor,5,Difficult,Low
711,LOC117,K007,Sevenoaks South,Commercial area,Medium,Yes,No light,19,Easy,Critical
712,LOC191,K010,Tonbridge & Malling West,Commercial area,Low,Yes,Good,4,Easy,Low
713,LOC044,K009,Thanet South,Rural road,Thick,No,No light,1,Difficult,Critical
714,LOC059,K012,Folkestone & Hythe West,Canal/river side,Medium,Yes,No light,19,Difficult,Low
715,LOC156,K007,Sevenoaks North,Canal/river side,Medium,Yes,Poor,7,Easy,Low
716,LOC081,K005,Gravesham East,Residential street,Thick,Yes,Poor,7,Not Possible,High
717,LOC130,K001,Ashford West,Rural Road,Empty,No,No light,8,Easy,High
718,LOC071,K012,Folkestone & Hythe West,Canal/river side,Thick,No,Poor,2,Difficult,Critical
719,LOC150,K011,Tunbridge Wells North,Construction area,Low,Yes,Good,1,Not Possible,Low
720,LOC124,K008,Swale North,Rural Road,Thick,No,Good,6,Not Possible,Low
721,LOC006,K007,Sevenoaks West,Car park,Low,Yes,Good,3,Not Possible,High
722,LOC091,K004,Dover West,Commercial area,Low,Yes,No light,7,Easy,Low
723,LOC155,K002,Canterbury East,Construction area,Empty,Yes,No light,15,Easy,Critical
724,LOC083,K006,Maidstone North,Woodland,Thick,No,Good,12,Difficult,High
725,LOC162,K007,Sevenoaks West,Car park,Medium,Yes,No light,14,Easy,High
726,LOC107,K003,Dartford East,Car park,Medium,No,No light,8,Easy,Low
727,LOC154,K003,Dartford East,Woodland,Low,Yes,No light,12,Easy,High
728,LOC078,K012,Folkestone & Hythe North,Car park,Thick,Yes,Good,16,Difficult,Low
729,LOC184,K002,Canterbury North,Residential street,Empty,No,Good,13,Easy,Critical
730,LOC104,K002,Canterbury South,Commercial area,Medium,Yes,Good,5,Easy,Low
731,LOC109,K008,Swale West,Car park,Medium,Yes,Good,1,Not Possible,Low
732,LOC061,K012,Folkestone & Hythe North,Car park,Low,Yes,Poor,13,Not Possible,Critical
733,LOC184,K002,Canterbury East,Canal/river side,Empty,No,No light,18,Difficult,Critical
734,LOC148,K007,Sevenoaks South,Rural Road,Thick,No,No light,5,Difficult,High
735,LOC115,K008,Swale South,Commercial area,Thick,No,Poor,7,Not Possible,High
736,LOC101,K003,Dartford West,Rural Road,Medium,Yes,No light,11,Difficult,Critical
737,LOC194,K003,Dartford West,Construction area,Thick,No,No light,9,Easy,Low
738,LOC125,K007,Sevenoaks West,Car park,Empty,Yes,No light,3,Easy,High
739,LOC010,K004,Dover South,Woodland,Medium,Yes,Poor,9,Easy,High
740,LOC056,K007,Sevenoaks North,Residential street,Empty,Yes,Poor,9,Easy,Low
741,LOC137,K012,Folkestone & Hythe North,Woodland,Low,No,No light,2,Not Possible,High
742,LOC129,K003,Dartford West,Woodland,Empty,No,Good,11,Easy,Critical
743,LOC044,K007,Sevenoaks West,Rural Road,Medium,No,No light,20,Difficult,High
744,LOC049,K001,Ashford East,Commercial area,Low,No,Good,13,Not Possible,Critical
745,LOC022,K005,Gravesham North,Lay-by,Medium,Yes,Good,4,Difficult,Critical
746,LOC023,K002,Canterbury East,Canal/river side,Low,No,Poor,12,Easy,Critical
747,LOC197,K011,Tunbridge Wells East,Construction area,Thick,Yes,No light,14,Difficult,Critical
748,LOC199,K004,Dover South,Rural Road,Thick,Yes,No light,6,Not Possible,Critical
749,LOC096,K007,Sevenoaks South,Rural road,Medium,Yes,No light,16,Difficult,High
750,LOC053,K005,Gravesham North,Commercial area,Medium,Yes,No light,1,Difficult,High
751,LOC008,K010,Tonbridge & Malling East,Rural Road,Thick,Yes,Poor,3,Difficult,Critical
752,LOC071,K011,Tunbridge Wells South,Residential street,Medium,No,No light,15,Not Possible,Low
753,LOC067,K005,Gravesham North,Car park,Low,Yes,Good,5,Not Possible,Critical
754,LOC150,K009,Thanet East,Rural Road,Empty,No,Poor,2,Easy,Critical
755,LOC065,K001,Ashford North,Rural road,Empty,Yes,No light,16,Not Possible,Critical
756,LOC185,K012,Folkestone & Hythe North,Rural Road,Low,No,Poor,20,Not Possible,Low
757,LOC053,K007,Sevenoaks East,Canal/river side,Low,Yes,Poor,12,Easy,Low
758,LOC026,K003,Dartford South,Woodland,Medium,Yes,Good,9,Not Possible,Critical
759,LOC176,K003,Dartford East,Car park,Empty,Yes,No light,4,Difficult,Low
760,LOC092,K008,Swale West,Industrial estate,Medium,No,No light,16,Difficult,Critical
761,LOC154,K009,Thanet East,Canal/river side,Medium,Yes,Poor,4,Difficult,Critical
762,LOC062,K004,Dover East,Car park,Low,Yes,No light,1,Not Possible,Critical
763,LOC077,K001,Ashford North,Construction area,Empty,No,No light,20,Difficult,High
764,LOC108,K005,Gravesham North,Lay-by,Empty,No,No light,10,Difficult,Low
765,LOC102,K010,Tonbridge & Malling North,Construction area,Medium,Yes,No light,13,Not Possible,High
766,LOC009,K002,Canterbury East,Industrial estate,Medium,Yes,No light,18,Easy,Low
767,LOC028,K002,Canterbury North,Car park,Empty,Yes,Good,10,Easy,High
768,LOC063,K004,Dover North,Woodland,Empty,No,No light,8,Difficult,Critical
769,LOC074,K010,Tonbridge & Malling North,Lay-by,Medium,No,Good,18,Easy,High
770,LOC062,K010,Tonbridge & Malling West,Woodland,Medium,No,No light,12,Easy,Critical
771,LOC160,K002,Canterbury South,Rural road,Thick,Yes,No light,4,Difficult,Low
772,LOC069,K002,Canterbury East,Commercial area,Empty,No,Good,12,Difficult,Low
773,LOC056,K008,Swale West,Commercial area,Low,No,No light,1,Not Possible,Low
774,LOC009,K010,Tonbridge & Malling East,Residential street,Low,No,No light,3,Difficult,Low
775,LOC198,K011,Tunbridge Wells West,Woodland,Medium,No,No light,8,Difficult,High
776,LOC038,K005,Gravesham East,Industrial estate,Empty,No,Poor,16,Not Possible,High
777,LOC002,K009,Thanet North,Commercial area,Low,No,Poor,19,Not Possible,Low
778,LOC199,K008,Swale North,Commercial area,Empty,Yes,Good,2,Difficult,Low
779,LOC174,K009,Thanet North,Rural road,Empty,No,Poor,20,Difficult,High
780,LOC168,K006,Maidstone West,Residential street,Medium,No,Poor,15,Easy,Critical
781,LOC165,K010,Tonbridge & Malling West,Rural road,Low,Yes,Good,19,Not Possible,High
782,LOC116,K012,Folkestone & Hythe South,Industrial estate,Low,Yes,Poor,14,Easy,Low
783,LOC062,K003,Dartford North,Industrial estate,Medium,Yes,Good,2,Difficult,High
784,LOC011,K004,Dover West,Canal/river side,Thick,Yes,Poor,18,Not Possible,Critical
785,LOC021,K008,Swale West,Rural road,Thick,Yes,Poor,20,Not Possible,Low
786,LOC003,K009,Thanet West,Commercial area,Empty,Yes,Poor,7,Not Possible,Critical
787,LOC067,K007,Sevenoaks East,Commercial area,Thick,Yes,Poor,16,Difficult,Low
788,LOC104,K011,Tunbridge Wells North,Woodland,Thick,Yes,Poor,5,Not Possible,High
789,LOC007,K005,Gravesham East,Lay-by,Thick,No,No light,7,Easy,High
790,LOC022,K011,Tunbridge Wells East,Rural road,Thick,Yes,No light,8,Not Possible,Low
791,LOC090,K002,Canterbury South,Rural road,Empty,No,Poor,16,Difficult,Critical
792,LOC196,K011,Tunbridge Wells South,Lay-by,Empty,No,Poor,10,Easy,Critical
793,LOC143,K012,Folkestone & Hythe South,Car park,Medium,No,Good,8,Difficult,High
794,LOC100,K005,Gravesham East,Residential street,Low,No,Poor,8,Difficult,Low
795,LOC077,K008,Swale West,Construction area,Medium,Yes,No light,17,Difficult,High
796,LOC067,K012,Folkestone & Hythe South,Commercial area,Medium,Yes,Good,12,Difficult,High
797,LOC167,K001,Ashford West,Car park,Low,No,No light,17,Difficult,High
798,LOC113,K003,Dartford West,Industrial estate,Medium,Yes,Poor,11,Not Possible,Low
799,LOC097,K008,Swale North,Rural Road,Low,Yes,No light,11,Not Possible,Critical
800,LOC124,K012,Folkestone & Hythe North,Construction area,Medium,Yes,Poor,18,Easy,High
801,LOC001,K003,Dartford West,Rural Road,Medium,Yes,No light,9,Difficult,Low
802,LOC139,K004,Dover South,Construction area,Empty,No,Good,12,Difficult,Critical
803,LOC089,K006,Maidstone North,Canal/river side,Thick,Yes,Poor,19,Easy,High
804,LOC183,K003,Dartford West,Car park,Empty,Yes,Poor,18,Easy,Critical
805,LOC068,K004,Dover West,Construction area,Empty,No,Poor,7,Difficult,Critical
806,LOC073,K005,Gravesham East,Rural Road,Empty,Yes,Poor,19,Not Possible,High
807,LOC190,K011,Tunbridge Wells South,Industrial estate,Low,Yes,No light,3,Easy,High
808,LOC002,K001,Ashford West,Car park,Medium,No,No light,3,Difficult,High
809,LOC054,K006,Maidstone West,Woodland,Empty,No,Poor,3,Not Possible,Low
810,LOC131,K003,Dartford West,Lay-by,Low,No,No light,7,Difficult,High
811,LOC079,K005,Gravesham East,Construction area,Thick,Yes,Good,8,Easy,Critical
812,LOC022,K006,Maidstone South,Commercial area,Low,No,No light,3,Easy,Critical
813,LOC042,K008,Swale West,Woodland,Empty,No,No light,6,Easy,High
814,LOC164,K009,Thanet North,Rural Road,Low,Yes,Good,19,Difficult,Low
815,LOC119,K011,Tunbridge Wells South,Lay-by,Thick,No,Good,12,Difficult,Critical
816,LOC112,K011,Tunbridge Wells East,Canal/river side,Empty,No,Good,5,Easy,High
817,LOC118,K005,Gravesham North,Residential street,Medium,No,Good,18,Not Possible,High
818,LOC021,K007,Sevenoaks South,Rural road,Empty,Yes,No light,5,Easy,Low
819,LOC025,K008,Swale South,Construction area,Medium,No,No light,10,Easy,High
820,LOC197,K004,Dover South,Industrial estate,Medium,No,Poor,12,Difficult,High
821,LOC073,K001,Ashford South,Woodland,Low,No,No light,15,Easy,Low
822,LOC074,K005,Gravesham North,Lay-by,Thick,Yes,Poor,20,Difficult,Critical
823,LOC146,K009,Thanet West,Canal/river side,Medium,Yes,Poor,5,Easy,Low
824,LOC194,K001,Ashford South,Car park,Thick,Yes,Good,20,Not Possible,High
825,LOC012,K003,Dartford East,Car park,Medium,Yes,Good,15,Easy,Critical
826,LOC140,K007,Sevenoaks West,Industrial estate,Thick,No,Poor,14,Easy,Critical
827,LOC008,K008,Swale West,Car park,Low,No,No light,3,Not Possible,Low
828,LOC121,K012,Folkestone & Hythe South,Woodland,Empty,No,Poor,9,Not Possible,High
829,LOC110,K005,Gravesham South,Residential street,Low,Yes,No light,12,Easy,High
830,LOC055,K004,Dover West,Lay-by,Thick,Yes,Poor,11,Difficult,Critical
831,LOC100,K009,Thanet West,Commercial area,Low,No,No light,2,Not Possible,High
832,LOC019,K001,Ashford East,Canal/river side,Low,No,Good,1,Easy,Critical
833,LOC186,K012,Folkestone & Hythe East,Lay-by,Thick,No,Poor,8,Easy,Low
834,LOC064,K006,Maidstone West,Commercial area,Thick,No,Poor,10,Not Possible,High
835,LOC111,K012,Folkestone & Hythe East,Commercial area,Empty,Yes,No light,19,Not Possible,Critical
836,LOC138,K008,Swale North,Rural Road,Low,Yes,Poor,18,Not Possible,High
837,LOC009,K009,Thanet East,Woodland,Empty,Yes,Poor,15,Difficult,High
838,LOC189,K010,Tonbridge & Malling West,Car park,Medium,Yes,No light,4,Easy,Critical
839,LOC087,K001,Ashford South,Rural road,Low,Yes,No light,17,Easy,High
840,LOC113,K007,Sevenoaks North,Car park,Medium,Yes,No light,9,Easy,Critical
841,LOC122,K008,Swale East,Industrial estate,Empty,Yes,No light,3,Difficult,High
842,LOC192,K005,Gravesham East,Canal/river side,Medium,No,Poor,15,Difficult,Critical
843,LOC160,K008,Swale East,Lay-by,Empty,Yes,Poor,1,Not Possible,High
844,LOC124,K002,Canterbury East,Woodland,Thick,Yes,No light,4,Difficult,Critical
845,LOC136,K001,Ashford North,Rural Road,Empty,Yes,No light,3,Not Possible,High
846,LOC198,K005,Gravesham North,Canal/river side,Empty,No,No light,5,Difficult,High
847,LOC115,K005,Gravesham West,Canal/river side,Low,No,No light,7,Not Possible,Critical
848,LOC155,K008,Swale West,Industrial estate,Thick,No,Good,13,Not Possible,Critical
849,LOC086,K012,Folkestone & Hythe North,Canal/river side,Low,Yes,No light,20,Easy,Critical
850,LOC082,K006,Maidstone North,Canal/river side,Low,Yes,No light,13,Easy,High
851,LOC032,K005,Gravesham West,Car park,Low,Yes,Poor,19,Not Possible,High
852,LOC176,K006,Maidstone West,Woodland,Low,Yes,No light,10,Not Possible,High
853,LOC175,K001,Ashford South,Canal/river side,Empty,Yes,No light,1,Easy,Critical
854,LOC058,K008,Swale West,Woodland,Empty,No,No light,8,Not Possible,High
855,LOC096,K009,Thanet South,Lay-by,Low,Yes,Good,11,Easy,High
856,LOC113,K009,Thanet North,Rural road,Low,No,Good,7,Difficult,High
857,LOC026,K010,Tonbridge & Malling West,Rural Road,Medium,Yes,No light,18,Easy,Critical
858,LOC179,K010,Tonbridge & Malling West,Commercial area,Low,No,Poor,4,Difficult,High
859,LOC158,K012,Folkestone & Hythe West,Rural Road,Empty,Yes,Poor,10,Easy,High
860,LOC125,K002,Canterbury North,Rural Road,Thick,No,Poor,16,Difficult,High
861,LOC053,K012,Folkestone & Hythe West,Rural road,Thick,Yes,Good,18,Not Possible,High
862,LOC080,K012,Folkestone & Hythe West,Rural road,Thick,No,No light,8,Difficult,High
863,LOC158,K009,Thanet North,Rural road,Empty,No,No light,2,Difficult,Low
864,LOC049,K006,Maidstone North,Residential street,Medium,No,Poor,18,Difficult,High
865,LOC038,K012,Folkestone & Hythe West,Rural road,Medium,Yes,Poor,20,Not Possible,Critical
866,LOC066,K006,Maidstone East,Rural road,Thick,No,Good,14,Not Possible,Low
867,LOC061,K012,Folkestone & Hythe South,Commercial area,Low,Yes,Poor,1,Difficult,Critical
868,LOC157,K001,Ashford East,Woodland,Thick,Yes,Poor,20,Not Possible,High
869,LOC114,K012,Folkestone & Hythe West,Canal/river side,Medium,No,No light,2,Easy,Low
870,LOC160,K003,Dartford East,Commercial area,Thick,Yes,No light,2,Difficult,High
871,LOC124,K004,Dover North,Industrial estate,Medium,No,Poor,11,Not Possible,Low
872,LOC120,K002,Canterbury East,Woodland,Thick,Yes,Good,9,Difficult,Critical
873,LOC106,K012,Folkestone & Hythe East,Industrial estate,Thick,No,Poor,17,Easy,High
874,LOC139,K010,Tonbridge & Malling East,Lay-by,Low,Yes,No light,14,Difficult,Critical
875,LOC074,K006,Maidstone West,Rural road,Medium,No,Good,16,Not Possible,High
876,LOC021,K008,Swale West,Residential street,Empty,Yes,No light,3,Not Possible,High
877,LOC111,K010,Tonbridge & Malling East,Rural road,Low,No,Good,6,Not Possible,Low
878,LOC020,K008,Swale East,Woodland,Thick,No,Poor,8,Not Possible,High
879,LOC135,K004,Dover South,Canal/river side,Empty,Yes,No light,17,Easy,High
880,LOC007,K012,Folkestone & Hythe East,Car park,Medium,Yes,Poor,20,Easy,High
881,LOC128,K008,Swale South,Car park,Empty,Yes,Good,18,Easy,Critical
882,LOC029,K005,Gravesham North,Canal/river side,Medium,No,Good,12,Not Possible,High
883,LOC075,K001,Ashford South,Woodland,Medium,Yes,Poor,4,Difficult,High
884,LOC056,K012,Folkestone & Hythe East,Industrial estate,Low,No,No light,19,Difficult,Low
885,LOC066,K003,Dartford East,Lay-by,Thick,Yes,Poor,14,Difficult,Low
886,LOC171,K006,Maidstone West,Residential street,Low,No,Poor,20,Not Possible,Low
887,LOC103,K011,Tunbridge Wells South,Construction area,Low,Yes,Poor,14,Easy,Low
888,LOC004,K005,Gravesham South,Lay-by,Medium,Yes,Poor,19,Difficult,Low
889,LOC044,K005,Gravesham South,Rural road,Empty,No,Good,1,Difficult,High
890,LOC010,K006,Maidstone North,Industrial estate,Low,No,No light,12,Easy,Critical
891,LOC018,K006,Maidstone North,Canal/river side,Thick,No,Poor,8,Easy,High
892,LOC023,K011,Tunbridge Wells South,Car park,Thick,No,Good,19,Difficult,High
893,LOC039,K005,Gravesham East,Construction area,Thick,No,Poor,13,Easy,Low
894,LOC175,K003,Dartford North,Car park,Medium,Yes,Good,9,Not Possible,Critical
895,LOC006,K012,Folkestone & Hythe North,Car park,Medium,Yes,No light,4,Not Possible,Low
896,LOC098,K006,Maidstone West,Lay-by,Low,No,No light,2,Easy,Critical
897,LOC074,K010,Tonbridge & Malling North,Canal/river side,Low,No,Good,18,Difficult,Low
898,LOC023,K012,Folkestone & Hythe West,Lay-by,Low,No,No light,2,Difficult,Critical
899,LOC167,K001,Ashford East,Rural Road,Medium,No,Poor,5,Difficult,Critical
900,LOC103,K009,Thanet South,Woodland,Thick,Yes,Poor,14,Not Possible,Low
901,LOC005,K010,Tonbridge & Malling East,Residential street,Medium,No,Good,2,Not Possible,Critical
902,LOC133,K012,Folkestone & Hythe South,Commercial area,Medium,Yes,No light,18,Difficult,Critical
903,LOC117,K007,Sevenoaks West,Construction area,Empty,No,Poor,20,Not Possible,Critical
904,LOC153,K008,Swale South,Rural Road,Empty,No,Good,16,Difficult,Critical
905,LOC083,K009,Thanet West,Woodland,Thick,No,No light,19,Not Possible,High
906,LOC182,K008,Swale West,Woodland,Low,Yes,Good,8,Easy,Critical
907,LOC186,K006,Maidstone South,Construction area,Empty,No,No light,2,Easy,Critical
908,LOC091,K003,Dartford North,Construction area,Thick,No,Poor,6,Easy,Low
909,LOC044,K009,Thanet South,Lay-by,Low,Yes,Poor,6,Difficult,High
910,LOC080,K009,Thanet East,Industrial estate,Thick,Yes,Good,10,Not Possible,Critical
911,LOC031,K011,Tunbridge Wells West,Industrial estate,Thick,No,No light,17,Difficult,Low
912,LOC186,K005,Gravesham North,Rural road,Low,Yes,Poor,1,Difficult,High
913,LOC062,K004,Dover East,Construction area,Low,Yes,Good,2,Difficult,Critical
914,LOC014,K011,Tunbridge Wells West,Lay-by,Medium,No,Good,16,Difficult,Low
915,LOC163,K003,Dartford East,Canal/river side,Medium,Yes,Good,4,Not Possible,Low
916,LOC130,K001,Ashford West,Rural road,Thick,No,Good,9,Easy,Low
917,LOC110,K007,Sevenoaks East,Canal/river side,Medium,Yes,No light,8,Difficult,High
918,LOC122,K002,Canterbury West,Residential street,Medium,No,Good,17,Difficult,Critical
919,LOC078,K006,Maidstone West,Woodland,Medium,Yes,Good,7,Difficult,High
920,LOC129,K001,Ashford North,Construction area,Thick,No,No light,10,Difficult,Critical
921,LOC110,K011,Tunbridge Wells West,Canal/river side,Empty,No,Poor,19,Easy,Critical
922,LOC164,K003,Dartford South,Construction area,Medium,No,No light,1,Not Possible,Critical
923,LOC135,K010,Tonbridge & Malling East,Rural Road,Low,Yes,No light,20,Easy,Critical
924,LOC182,K001,Ashford North,Residential street,Empty,Yes,Good,17,Not Possible,High
925,LOC128,K002,Canterbury East,Lay-by,Thick,Yes,No light,2,Easy,High
926,LOC002,K006,Maidstone North,Lay-by,Low,Yes,Poor,13,Easy,Critical
927,LOC120,K007,Sevenoaks West,Rural Road,Medium,Yes,Good,13,Not Possible,Low
928,LOC188,K004,Dover East,Lay-by,Empty,Yes,No light,19,Easy,Critical
929,LOC155,K006,Maidstone North,Commercial area,Medium,Yes,Good,1,Easy,High
930,LOC187,K002,Canterbury East,Canal/river side,Thick,Yes,No light,16,Difficult,High
931,LOC126,K011,Tunbridge Wells West,Commercial area,Thick,No,No light,7,Easy,Low
932,LOC015,K010,Tonbridge & Malling South,Residential street,Thick,Yes,Poor,9,Not Possible,Critical
933,LOC118,K007,Sevenoaks East,Rural Road,Thick,No,Poor,2,Difficult,High
934,LOC043,K008,Swale East,Construction area,Thick,No,No light,10,Difficult,High
935,LOC132,K007,Sevenoaks South,Construction area,Medium,Yes,No light,13,Difficult,High
936,LOC197,K008,Swale East,Construction area,Low,Yes,No light,12,Not Possible,High
937,LOC039,K010,Tonbridge & Malling North,Lay-by,Empty,No,Poor,7,Not Possible,High
938,LOC097,K012,Folkestone & Hythe North,Construction area,Low,Yes,Good,1,Difficult,Critical
939,LOC123,K007,Sevenoaks West,Woodland,Thick,Yes,Poor,11,Not Possible,High
940,LOC059,K011,Tunbridge Wells South,Woodland,Thick,No,Poor,18,Easy,Critical
941,LOC154,K007,Sevenoaks South,Rural Road,Empty,Yes,No light,7,Not Possible,Critical
942,LOC134,K009,Thanet South,Residential street,Low,Yes,No light,19,Easy,High
943,LOC125,K012,Folkestone & Hythe South,Canal/river side,Empty,Yes,No light,16,Not Possible,Low
944,LOC184,K005,Gravesham South,Lay-by,Thick,Yes,Good,7,Difficult,High
945,LOC196,K007,Sevenoaks North,Rural Road,Empty,No,No light,2,Easy,Critical
946,LOC040,K011,Tunbridge Wells North,Industrial estate,Low,Yes,No light,1,Not Possible,Critical
947,LOC008,K008,Swale South,Industrial estate,Empty,No,Good,9,Not Possible,High
948,LOC032,K006,Maidstone East,Industrial estate,Low,Yes,No light,6,Not Possible,High
949,LOC097,K009,Thanet South,Car park,Medium,No,Poor,19,Difficult,Low
950,LOC099,K001,Ashford East,Woodland,Medium,No,No light,11,Not Possible,Critical
951,LOC200,K002,Canterbury South,Woodland,Medium,Yes,Good,19,Easy,Critical
952,LOC074,K007,Sevenoaks South,Rural road,Empty,No,Good,8,Easy,Low
953,LOC026,K001,Ashford West,Car park,Empty,No,Poor,5,Easy,Critical
954,LOC035,K004,Dover East,Lay-by,Empty,No,No light,3,Easy,Low
955,LOC056,K006,Maidstone South,Car park,Thick,No,Good,18,Easy,High
956,LOC094,K009,Thanet West,Commercial area,Low,No,Good,6,Easy,High
957,LOC004,K005,Gravesham South,Woodland,Medium,Yes,No light,18,Difficult,Low
958,LOC022,K006,Maidstone East,Rural road,Low,Yes,Good,8,Difficult,High
959,LOC021,K009,Thanet North,Construction area,Medium,Yes,Poor,14,Difficult,High
960,LOC148,K006,Maidstone West,Rural Road,Medium,No,No light,1,Not Possible,Low
961,LOC184,K011,Tunbridge Wells East,Residential street,Thick,No,No light,14,Not Possible,Low
962,LOC131,K001,Ashford West,Canal/river side,Empty,Yes,Poor,10,Not Possible,Low
963,LOC051,K006,Maidstone East,Commercial area,Low,Yes,No light,4,Not Possible,Low
964,LOC168,K009,Thanet West,Canal/river side,Empty,Yes,No light,8,Difficult,Low
965,LOC156,K002,Canterbury West,Woodland,Low,Yes,No light,11,Easy,Low
966,LOC053,K005,Gravesham North,Rural road,Low,No,Poor,15,Easy,Critical
